pattern,prob_feature,occur_feature,log_occur_feature,prob_log_occur,constant,outsideSentence,new_outside,frequency,quote,dash,parenthesis,capital,avg_idf,stop_ratio,first_stop,last_stop
task that,2.9959571983,0.0070595609,5.1466233230,0.0000730114,1,0.3218766761,0.5184424918,22,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0073808341,0.5000000000,0,1
dimensional space,164.5109224502,0.0739813504,33.8493198193,0.0006790994,1,0.4793195837,0.6744591257,44,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0027120487,0.0000000000,0,0
involves the,6.8468731308,0.0082038246,6.9363309546,0.0000756412,1,0.2864408513,3.0255657237,13,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0159337826,0.5000000000,0,1
that allows,30.7113649861,0.0376368289,26.7472370685,0.0006318310,1,0.3070421912,0.8640528066,61,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0060914817,1.0000000000,1,1
using data,2.1004276225,0.0043655909,2.5708516766,0.0000269355,1,0.4567419900,0.6697399516,12,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0065872285,0.5000000000,1,0
that require,13.5982602742,0.0132210115,10.7610659801,0.0001341952,1,0.1994618364,0.7397070044,17,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0058485913,0.5000000000,1,0
human evaluation,52.7466679236,0.0209455807,13.1520776062,0.0001319313,1,0.3839538981,0.3689400884,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0025667689,0.0000000000,0,0
optimization is,3.9937717205,0.0071649741,5.7094131121,0.0000711989,1,0.5294117647,0.7238544672,17,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0067782333,0.5000000000,0,1
in the state,2.6718782072,0.0051901062,3.1078285309,0.0000445867,1,0.5362849562,3.2192522016,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0158811354,0.6666666667,1,0
that in,0.6778256907,0.0050622380,-2.7496916155,-0.0000588066,1,0.5966658153,1.1012649441,50,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0113081497,1.0000000000,1,1
is dependent,13.8551876731,0.0102353984,8.3125519206,0.0000795045,1,0.4962786463,1.6821210139,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0056234339,0.5000000000,1,0
approach outperforms,64.8158930197,0.0370440377,22.0737721867,0.0003532748,1,0.2439988650,0.3445212656,28,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0031998586,0.0000000000,0,0
that arise,61.1350356866,0.0215002561,13.0067171809,0.0001244013,1,0.1616702602,0.5866303577,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0053730219,0.5000000000,1,0
the relevance of,20.0962309920,0.0149286854,9.9516397595,0.0001497405,1,0.3749986757,3.3551425414,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0166520456,0.6666666667,1,1
that all,6.1234442249,0.0100927095,8.4996183457,0.0001205779,1,0.3267484160,0.7129233887,22,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0065261607,1.0000000000,1,1
that consists,14.2648416602,0.0103856104,8.4046948761,0.0000803857,1,0.3212443838,0.8389040920,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0056358845,0.5000000000,1,0
that at,1.8514838733,0.0039242336,2.0429991187,0.0000204938,1,0.3819947492,0.4996017313,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0070249122,1.0000000000,1,1
that directly,10.5055151577,0.0116206838,9.6971336563,0.0001209275,1,0.2028381609,0.4278696812,17,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0059766903,0.5000000000,1,0
been developed to,21.4786251310,0.0147153689,9.6988898201,0.0001391459,1,0.2940028558,0.6739505346,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0066837420,0.6666666667,1,1
that explicitly,26.5621189535,0.0190136790,13.9136811662,0.0001785399,1,0.2839133840,0.8332286549,18,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0056292893,0.5000000000,1,0
whole image,138.2024433805,0.0339041414,16.3467135809,0.0001639774,1,0.2946756664,0.4284695503,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0027404221,0.5000000000,1,0
that includes,28.0619835938,0.0145665844,10.5443484781,0.0001008502,1,0.1727724521,0.3835774509,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0054782117,0.5000000000,1,0
functions in,4.2837474733,0.0080486951,6.5061895211,0.0000880033,1,0.3997642615,0.9685759075,20,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0072280887,0.5000000000,0,1
that exhibit,33.7534281537,0.0189025985,13.1671991116,0.0001490097,1,0.2814042986,0.8173207701,14,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0055092511,0.5000000000,1,0
that an,1.1572603938,0.0045826819,0.7155228120,0.0000106020,1,0.4950578236,0.9328004233,24,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0085336079,1.0000000000,1,1
focuses on,178.4243412430,0.0687162768,30.6699316946,0.0005487871,1,0.1220141537,0.3307982918,35,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0044852964,0.5000000000,0,1
that many,2.4485814033,0.0045128631,2.9700668114,0.0000297934,1,0.2612689093,1.0168638361,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0067049076,1.0000000000,1,1
develop a method for,83.7774341698,0.0323298766,14.6865574675,0.0002946480,1,0.3368375100,1.1325185749,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0073474422,0.5000000000,0,1
of pairwise,5.8710911835,0.0069880226,5.8705602292,0.0000588888,1,0.8306640337,3.5476932589,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0094506156,0.5000000000,1,0
active learning,119.0309010179,0.0958138947,48.2694035422,0.0014744468,1,0.5856986700,1.1011931326,102,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0045911370,0.0000000000,0,0
can help,93.5720616707,0.0394532684,21.2885394106,0.0003020051,1,0.2242256675,0.4224189969,22,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0035033306,1.0000000000,1,1
that automatically,9.3369872685,0.0092043379,7.7387463284,0.0000810809,1,0.2023691173,0.5974386819,12,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0058620200,0.5000000000,1,0
the identity,10.9128624053,0.0107481051,8.9423446274,0.0001011981,1,0.3445744747,2.8934553397,14,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0158731891,0.5000000000,1,0
that takes,31.2906204159,0.0200553431,14.1971654057,0.0001770448,1,0.1846414187,0.5549034662,17,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0055688501,0.5000000000,1,0
that generalizes,40.6185321850,0.0207359854,13.8599386642,0.0001568492,1,0.3335497639,0.8969114170,14,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0054738631,0.5000000000,1,0
that even,6.5335152642,0.0086083047,7.2693772060,0.0000851530,1,0.2059712462,0.4171089208,15,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0061707166,1.0000000000,1,1
conditions under,256.8959968920,0.0482800642,19.2211612871,0.0002013851,1,0.1239785541,0.0893036889,12,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0014240664,0.5000000000,0,1
a fast,12.7867389327,0.0203897863,16.7110328146,0.0003314321,1,0.3552426942,1.9075947737,43,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0082262175,0.5000000000,1,0
that under,5.4198870688,0.0070126843,5.8545914652,0.0000613401,1,0.3071441766,1.0182765635,12,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0061686651,1.0000000000,1,1
that with,0.7245633859,0.0036261216,-1.5783827606,-0.0000233870,1,0.5000000000,0.7458748730,24,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0089712238,1.0000000000,1,1
as special,34.5387986705,0.0169491727,11.7477612534,0.0001178443,1,0.3171188251,0.9213968416,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0042446357,0.5000000000,1,0
that only,3.4494327440,0.0064599979,4.9528391820,0.0000599199,1,0.3327759888,0.6461527138,16,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0067394783,1.0000000000,1,1
that their,1.8626561471,0.0037528819,1.9669477889,0.0000188126,1,0.3361501644,0.6831558040,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0069207735,1.0000000000,1,1
speech signals,288.2567567568,0.0511421425,19.6201574737,0.0002055655,1,0.5365979525,0.7648548997,12,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0015322435,0.0000000000,0,0
that provides,5.8116021579,0.0069525293,5.8367830039,0.0000585500,1,0.1583419664,0.4969966761,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0060609768,1.0000000000,1,1
is reduced,18.2600916786,0.0123238490,9.6338593825,0.0000966393,1,0.2487174556,0.7659351320,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0055644611,0.5000000000,1,0
within each,71.5471743654,0.0265195693,15.3969911766,0.0001679054,1,0.1600728641,0.1849208757,13,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0023868706,1.0000000000,1,1
extract the,6.0542925966,0.0085583539,7.2030701622,0.0000871434,1,0.3208296766,4.4025156631,16,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0160147603,0.5000000000,0,1
that adversarial,3.9247183404,0.0062111851,4.9298507466,0.0000537604,1,0.7712954537,1.2757102103,13,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0066319754,0.5000000000,1,0
that one,3.0761392164,0.0062881950,4.6330319900,0.0000577759,1,0.3764093323,1.0537480942,17,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0069323350,1.0000000000,1,1
that enables,22.6976486085,0.0202952592,15.2958942218,0.0002266405,1,0.1787939624,0.4165968081,24,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0057795949,0.5000000000,1,0
specifically we,59.7342896561,0.0668694878,40.6940530945,0.0012246321,1,0.3988565882,1.2001097464,99,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0068517453,0.5000000000,0,1
of the human,3.2664476384,0.0065430079,4.2679020247,0.0000698127,1,0.6035697728,3.0473209650,13,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0175970866,0.6666666667,1,0
that could,16.1925229656,0.0130924169,10.4188305436,0.0001179071,1,0.3073388418,0.9238868314,14,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0057223456,1.0000000000,1,1
that data,0.6930287446,0.0027085583,-1.3720051568,-0.0000155266,1,0.7748732780,1.1659536132,14,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0092542199,0.5000000000,1,0
being able,186.0325063939,0.0393359197,17.3324205473,0.0001738652,1,0.1818181818,0.2381964960,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0014890858,1.0000000000,1,1
that when,5.4075870346,0.0108892835,9.0890971763,0.0001480392,1,0.4522544482,0.7809867215,29,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0069066398,1.0000000000,1,1
with data,1.4164920849,0.0047425866,1.5955770268,0.0000221149,1,0.3080901274,0.4320631420,21,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0077188513,0.5000000000,1,0
connected layers,720.3278867102,0.1299404925,36.6342554051,0.0006169150,1,0.4539602153,0.9250723019,31,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0015631237,0.0000000000,0,0
a mathematical,15.8447268274,0.0129510489,10.3375885442,0.0001169877,1,0.3419421549,1.5949254485,14,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0077838012,0.5000000000,1,0
the large,1.4393994650,0.0065151065,2.2745905685,0.0000429628,1,0.4098648753,3.0819104902,39,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0174561011,0.5000000000,1,0
that given,3.3805369823,0.0053025862,4.0397636417,0.0000405237,1,0.3002922947,0.6100832941,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0064390847,1.0000000000,1,1
that would,20.6918582324,0.0131188159,10.0485117899,0.0001007988,1,0.2847970697,0.6867085994,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0055636104,1.0000000000,1,1
that on,0.2573332831,0.0013949111,-4.2924226102,-0.0000410544,1,0.5000000000,0.8000000000,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0095808374,1.0000000000,1,1
a metric,5.0552223687,0.0067726604,5.6133059179,0.0000588121,1,0.4075705449,2.4205898267,12,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0081000285,0.5000000000,1,0
two datasets,22.7908651941,0.0185649572,13.9815060980,0.0001891150,1,0.1604913558,0.1448274004,20,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0036906971,0.5000000000,1,0
that learning,0.5538800917,0.0028208710,-2.5752682549,-0.0000339513,1,0.6464669876,0.8886813214,19,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0092432373,0.5000000000,1,0
tested on,69.1532850532,0.0409053341,23.9642762643,0.0004100118,1,0.2012069280,0.5536157447,32,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0046412653,0.5000000000,0,1
that any,4.1852836167,0.0056254983,4.5270359700,0.0000432983,1,0.3096693955,0.8767786040,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0062097663,1.0000000000,1,1
a learning algorithm,4.2653438736,0.0071834912,5.0247583901,0.0000789685,1,0.6585719650,1.8282035222,12,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0094381476,0.3333333333,1,0
that makes,10.6321801194,0.0089662266,7.4752615569,0.0000714963,1,0.2829447537,0.5496816634,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0057341875,0.5000000000,1,0
that enable,19.6756436692,0.0121972808,9.4216315866,0.0000901121,1,0.2674410948,0.5675334684,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0055538183,0.5000000000,1,0
that works,11.2617171002,0.0092278570,7.6571679241,0.0000732361,1,0.2949628764,0.5594097003,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0057174416,0.5000000000,1,0
knowledge this,11.2893978216,0.0162672740,13.4955038190,0.0002272621,1,0.1546200993,0.2369829682,31,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0053832133,0.5000000000,0,1
that simultaneously,15.1039499931,0.0117066987,9.4048844989,0.0000985374,1,0.3094912398,0.7711459453,12,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0056769369,0.5000000000,1,0
incorporates the,10.2564496291,0.0088063729,7.3614874782,0.0000704081,1,0.2618849818,4.6543383106,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0158215399,0.5000000000,0,1
achieves better,105.6357609471,0.0334401370,17.4361120450,0.0001973198,1,0.0000000000,0.0000000000,14,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0020016080,0.5000000000,0,1
achieves an,15.6859540400,0.0119301153,9.5358599855,0.0000999097,1,0.1864014282,0.4082970282,12,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0040170653,0.5000000000,0,1
the meaning of,24.3590678690,0.0221622192,14.2791015721,0.0002897105,1,0.5147199215,3.3351512360,20,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0166424787,0.6666666667,1,1
on convolutional neural networks,3.9447558438,0.0066888929,4.3398689484,0.0000830164,1,0.4249266152,0.6726927511,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0061821982,0.2500000000,1,0
different datasets,29.0875721804,0.0219970086,15.8081598774,0.0002242589,1,0.2272727273,0.2514615239,22,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0035362959,0.5000000000,1,0
different domains,39.5784553137,0.0172992776,11.6317582065,0.0001112506,1,0.1000000000,0.1697229215,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0026990440,0.5000000000,1,0
of a single,3.9175430495,0.0099367602,6.8273234211,0.0001548705,1,0.5463717260,2.5699805600,25,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0117792387,0.6666666667,1,0
different levels,375.4412271062,0.0938102676,33.0062747204,0.0005558203,1,0.1728858858,0.3326615961,31,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0022228569,0.5000000000,1,0
how this,7.5326840429,0.0106730470,9.0303668995,0.0001221455,1,0.4307992834,0.6982007628,20,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0052601688,1.0000000000,1,1
the developed,3.0718824505,0.0060962229,4.4891621989,0.0000543103,1,0.4525952312,3.9282921424,16,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0162493746,0.5000000000,1,0
different languages,160.5073260073,0.0365377937,16.8429469662,0.0001689552,1,0.2727272727,0.3509568529,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0021868644,0.5000000000,1,0
neural networks in,3.3696924153,0.0161736637,10.6600151256,0.0004243767,1,0.6650271478,1.1038827994,77,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0082720533,0.3333333333,0,1
different settings,103.0724027745,0.0305816118,16.0576063725,0.0001682397,1,0.1509979773,0.4060889767,12,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0023170443,0.5000000000,1,0
datasets for,5.8368160765,0.0126048535,10.5851127348,0.0001920896,1,0.3316622706,0.6077872047,36,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0054069782,0.5000000000,0,1
datasets from,6.4973379430,0.0082933557,7.0021097425,0.0000792410,1,0.3567625038,0.4494392348,14,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0048436422,0.5000000000,0,1
we characterize,35.3809805055,0.0186489831,12.8580246633,0.0001402178,1,0.3684488912,1.2706481295,13,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0064445750,0.5000000000,1,0
then show that,13.8809034006,0.0124071812,8.7244280747,0.0001312749,1,0.4531919064,1.2163095997,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0058938573,1.0000000000,1,1
datasets show,22.9057526158,0.0231713681,17.4348309855,0.0002935997,1,0.0841447444,0.0776541032,31,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0040622052,0.5000000000,0,1
datasets to,1.4881842158,0.0043737238,1.6391683886,0.0000204411,1,0.4044810626,1.2657367300,17,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0095015372,0.5000000000,0,1
datasets and,8.7170277730,0.0256733630,21.6527832810,0.0006548937,1,0.4651666624,1.4423810171,100,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0085930995,0.5000000000,0,1
a sparse,7.2784615257,0.0173980145,14.7205570744,0.0003301891,1,0.6215401789,2.1001244101,55,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0089111419,0.5000000000,1,0
questions about,524.4514973335,0.1072383717,33.7238027133,0.0005492785,1,0.3668491758,0.4428692428,29,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0015258753,0.5000000000,0,1
results confirm,171.5600352844,0.0360169233,16.2697075280,0.0001556098,1,0.0525046843,0.0930604682,10,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0024944455,0.0000000000,0,0
to capture the,9.7436271476,0.0168782433,12.2599386057,0.0002995268,1,0.4190597757,2.7661833246,29,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0160299035,0.6666666667,1,1
datasets which,6.9878693338,0.0082878639,7.0098251512,0.0000764427,1,0.2300042507,0.3016743569,13,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0046032064,0.5000000000,0,1
datasets with,9.4216311237,0.0162353800,13.6436864104,0.0002510092,1,0.3210180372,0.5134215417,37,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0053723711,0.5000000000,0,1
datasets such,9.6078732066,0.0089394031,7.5041384967,0.0000752756,1,0.2275591532,0.2351249012,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0039998531,0.5000000000,0,1
from the,7.5668926997,0.0587862564,49.7373116014,0.0036970716,1,0.5106653796,3.2466013267,604,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0188570283,1.0000000000,1,1
datasets have,11.5420162867,0.0097979616,8.1124442292,0.0000813777,1,0.4691940854,0.5750713173,11,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0037436934,0.5000000000,0,1
datasets where,25.4574538295,0.0164161022,12.1117770698,0.0001370658,1,0.2062653498,0.2212936499,14,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0031541582,0.5000000000,0,1
datasets demonstrate,39.6014073612,0.0268076953,18.0226824851,0.0002670436,1,0.0587209400,0.0437306649,24,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0031527144,0.0000000000,0,0
